"measure_number","measure","financial_year","quarter","year_month","ethnicity","district","region","measure_type","value"
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Capital, Coast and Hutt Valley","Central","Rate",1128.2191
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Counties Manukau","Northern","Events",62268
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Counties Manukau","Northern","Population",608120
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Counties Manukau","Northern","Rate",1100.5863
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Hawke's Bay","Central","Events",20322
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Hawke's Bay","Central","Population",182955
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Hawke's Bay","Central","Rate",1055.1016
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Lakes","Te Manawa Taki","Events",16627
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Lakes","Te Manawa Taki","Population",118555
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Lakes","Te Manawa Taki","Rate",1344.4834
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"MidCentral","Central","Events",28817
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"MidCentral","Central","Population",190910
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"MidCentral","Central","Rate",1428.9177
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Nelson Marlborough","Te Waipounamu","Events",16610
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Nelson Marlborough","Te Waipounamu","Population",165710
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Nelson Marlborough","Te Waipounamu","Rate",916.5253
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Northland","Northern","Events",28135
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Northland","Northern","Population",203525
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Northland","Northern","Rate",1226.5503
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"South Canterbury","Te Waipounamu","Events",10953
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"South Canterbury","Te Waipounamu","Population",62428
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"South Canterbury","Te Waipounamu","Rate",1593.2906
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Southern","Te Waipounamu","Events",42158
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Southern","Te Waipounamu","Population",352570
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Southern","Te Waipounamu","Rate",1196.5919
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Tairāwhiti","Te Manawa Taki","Events",8205
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Tairāwhiti","Te Manawa Taki","Population",51990
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Tairāwhiti","Te Manawa Taki","Rate",1504.4828
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Taranaki","Te Manawa Taki","Events",15192
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Taranaki","Te Manawa Taki","Population",127860
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Taranaki","Te Manawa Taki","Rate",1120.2628
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Waikato","Te Manawa Taki","Events",50974
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Waikato","Te Manawa Taki","Population",456910
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Waikato","Te Manawa Taki","Rate",1088.4611
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Wairarapa","Central","Events",7807
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Wairarapa","Central","Population",51650
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Wairarapa","Central","Rate",1355.2346
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Waitematā","Northern","Events",68191
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Waitematā","Northern","Population",633300
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Waitematā","Northern","Rate",1118.0526
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"West Coast","Te Waipounamu","Events",5486
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"West Coast","Te Waipounamu","Population",32757
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"West Coast","Te Waipounamu","Rate",1414.5897
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Whanganui","Central","Events",11313
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Whanganui","Central","Population",69820
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"Whanganui","Central","Rate",1434.4933
"1.3.2","SIR: FSA","2023/24","Sep","2023-09",NA,"National","National","Rate",1129.8083
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Auckland","Northern","Events",58899
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Auckland","Northern","Population",471330
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Auckland","Northern","Rate",1319.6462
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Bay of Plenty","Te Manawa Taki","Events",32608
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Bay of Plenty","Te Manawa Taki","Population",280180
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Bay of Plenty","Te Manawa Taki","Rate",1089.7962
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Canterbury","Te Waipounamu","Events",50881
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Canterbury","Te Waipounamu","Population",598560
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Canterbury","Te Waipounamu","Rate",880.4348
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Capital, Coast and Hutt Valley","Central","Events",54013
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Capital, Coast and Hutt Valley","Central","Population",484110
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Capital, Coast and Hutt Valley","Central","Rate",1191.0816
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Counties Manukau","Northern","Events",65764
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Counties Manukau","Northern","Population",611980
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Counties Manukau","Northern","Rate",1148.0603
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Hawke's Bay","Central","Events",21708
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Hawke's Bay","Central","Population",183590
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Hawke's Bay","Central","Rate",1123.022
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Lakes","Te Manawa Taki","Events",16655
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Lakes","Te Manawa Taki","Population",118900
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Lakes","Te Manawa Taki","Rate",1339.6832
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"MidCentral","Central","Events",31614
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"MidCentral","Central","Population",191540
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"MidCentral","Central","Rate",1565.2493
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Nelson Marlborough","Te Waipounamu","Events",16175
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Nelson Marlborough","Te Waipounamu","Population",166330
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Nelson Marlborough","Te Waipounamu","Rate",889.5113
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Northland","Northern","Events",30556
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Northland","Northern","Population",205180
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Northland","Northern","Rate",1319.0524
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"South Canterbury","Te Waipounamu","Events",10502
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"South Canterbury","Te Waipounamu","Population",62505
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"South Canterbury","Te Waipounamu","Rate",1530.7519
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Southern","Te Waipounamu","Events",36358
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Southern","Te Waipounamu","Population",353960
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Southern","Te Waipounamu","Rate",1030.8198
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Tairāwhiti","Te Manawa Taki","Events",9804
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Tairāwhiti","Te Manawa Taki","Population",52025
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Tairāwhiti","Te Manawa Taki","Rate",1784.3215
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Taranaki","Te Manawa Taki","Events",16475
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Taranaki","Te Manawa Taki","Population",128360
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Taranaki","Te Manawa Taki","Rate",1212.4426
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Waikato","Te Manawa Taki","Events",46088
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Waikato","Te Manawa Taki","Population",460650
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Waikato","Te Manawa Taki","Rate",977.6186
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Wairarapa","Central","Events",7485
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Wairarapa","Central","Population",52115
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Wairarapa","Central","Rate",1290.3604
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Waitematā","Northern","Events",71201
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Waitematā","Northern","Population",634930
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Waitematā","Northern","Rate",1163.8424
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"West Coast","Te Waipounamu","Events",4811
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"West Coast","Te Waipounamu","Population",32790
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"West Coast","Te Waipounamu","Rate",1242.3128
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Whanganui","Central","Events",11277
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Whanganui","Central","Population",70100
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"Whanganui","Central","Rate",1424.6083
"1.3.2","SIR: FSA","2023/24","Jun","2024-06",NA,"National","National","Rate",1149.1733
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Auckland","Northern","Events",4155
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Auckland","Northern","Population",497480
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Auckland","Northern","Rate",109.2486
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Bay of Plenty","Te Manawa Taki","Events",3605
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Bay of Plenty","Te Manawa Taki","Population",254615
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Bay of Plenty","Te Manawa Taki","Rate",147.1848
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Canterbury","Te Waipounamu","Events",7444
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Canterbury","Te Waipounamu","Population",567090
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Canterbury","Te Waipounamu","Rate",150.1759
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Capital, Coast and Hutt Valley","Central","Events",4716
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Capital, Coast and Hutt Valley","Central","Population",474025
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Capital, Coast and Hutt Valley","Central","Rate",124.756
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Counties Manukau","Northern","Events",6464
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Counties Manukau","Northern","Population",575910
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Counties Manukau","Northern","Rate",159.6397
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Hawke's Bay","Central","Events",2425
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Hawke's Bay","Central","Population",174140
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Hawke's Bay","Central","Rate",149.6635
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Lakes","Te Manawa Taki","Events",1469
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Lakes","Te Manawa Taki","Population",114690
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Lakes","Te Manawa Taki","Rate",147.2329
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"MidCentral","Central","Events",1686
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"MidCentral","Central","Population",183705
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"MidCentral","Central","Rate",97.7442
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Nelson Marlborough","Te Waipounamu","Events",2202
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Nelson Marlborough","Te Waipounamu","Population",157070
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Nelson Marlborough","Te Waipounamu","Rate",131.8977
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Northland","Northern","Events",3079
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Northland","Northern","Population",188275
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Northland","Northern","Rate",162.8566
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"South Canterbury","Te Waipounamu","Events",1057
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"South Canterbury","Te Waipounamu","Population",61233
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"South Canterbury","Te Waipounamu","Rate",160.8504
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Southern","Te Waipounamu","Events",3659
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Southern","Te Waipounamu","Population",341550
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Southern","Te Waipounamu","Rate",117.0792
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Tairāwhiti","Te Manawa Taki","Events",734
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Tairāwhiti","Te Manawa Taki","Population",50075
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Tairāwhiti","Te Manawa Taki","Rate",178.7765
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Taranaki","Te Manawa Taki","Events",1485
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Taranaki","Te Manawa Taki","Population",122762
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Taranaki","Te Manawa Taki","Rate",127.322
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Waikato","Te Manawa Taki","Events",5457
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Waikato","Te Manawa Taki","Population",427245
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Waikato","Te Manawa Taki","Rate",144.4939
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Wairarapa","Central","Events",1023
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Wairarapa","Central","Population",47438
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Wairarapa","Central","Rate",201.7248
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Waitematā","Northern","Events",8877
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Waitematā","Northern","Population",622435
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Waitematā","Northern","Rate",174.0209
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"West Coast","Te Waipounamu","Events",660
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"West Coast","Te Waipounamu","Population",32438
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"West Coast","Te Waipounamu","Rate",178.7126
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Whanganui","Central","Events",1122
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Whanganui","Central","Population",67150
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"Whanganui","Central","Rate",165.8765
"1.3.4","SIR: Colonoscopy","2019/20","Sep","2019-09",NA,"National","National","Rate",123.6438
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Auckland","Northern","Events",3928
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Auckland","Northern","Population",502260
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Auckland","Northern","Rate",87.2209
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Bay of Plenty","Te Manawa Taki","Events",3459
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Bay of Plenty","Te Manawa Taki","Population",261070
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Bay of Plenty","Te Manawa Taki","Rate",119.6246
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Canterbury","Te Waipounamu","Events",7506
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Canterbury","Te Waipounamu","Population",575010
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Canterbury","Te Waipounamu","Rate",129.0855
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Capital, Coast and Hutt Valley","Central","Events",4908
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Capital, Coast and Hutt Valley","Central","Population",479290
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Capital, Coast and Hutt Valley","Central","Rate",110.7445
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Counties Manukau","Northern","Events",7832
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Counties Manukau","Northern","Population",586510
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Counties Manukau","Northern","Rate",162.5189
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Hawke's Bay","Central","Events",2503
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Hawke's Bay","Central","Population",177320
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Hawke's Bay","Central","Rate",131.2051
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Lakes","Te Manawa Taki","Events",1582
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Lakes","Te Manawa Taki","Population",116370
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Lakes","Te Manawa Taki","Rate",134.2673
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"MidCentral","Central","Events",1795
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"MidCentral","Central","Population",185940
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"MidCentral","Central","Rate",89.0488
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Nelson Marlborough","Te Waipounamu","Events",2666
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Nelson Marlborough","Te Waipounamu","Population",160550
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Nelson Marlborough","Te Waipounamu","Rate",135.2534
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Northland","Northern","Events",2467
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Northland","Northern","Population",191860
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Northland","Northern","Rate",110.7082
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"South Canterbury","Te Waipounamu","Events",1017
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"South Canterbury","Te Waipounamu","Population",61700
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"South Canterbury","Te Waipounamu","Rate",133.5227
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Southern","Te Waipounamu","Events",3367
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Southern","Te Waipounamu","Population",346260
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Southern","Te Waipounamu","Rate",91.8254
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Tairāwhiti","Te Manawa Taki","Events",641
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Tairāwhiti","Te Manawa Taki","Population",50740
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Tairāwhiti","Te Manawa Taki","Rate",132.6268
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Taranaki","Te Manawa Taki","Events",1545
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Taranaki","Te Manawa Taki","Population",124305
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Taranaki","Te Manawa Taki","Rate",113.1517
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Waikato","Te Manawa Taki","Events",5380
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Waikato","Te Manawa Taki","Population",435280
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Waikato","Te Manawa Taki","Rate",120.9224
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Wairarapa","Central","Events",853
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Wairarapa","Central","Population",48340
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Wairarapa","Central","Rate",143.3227
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Waitematā","Northern","Events",8655
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Waitematā","Northern","Population",631040
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"Waitematā","Northern","Rate",143.8176
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"West Coast","Te Waipounamu","Events",696
"1.3.4","SIR: Colonoscopy","2019/20","Jun","2020-06",NA,"West Coast","Te Waipounamu","Population",32670
